Year_month,DANE_Year_Month,Period,Codigo.DANE.period,Codigo.DANE.year,Codigo.DANE,Year,Month,SST12,SST3,SST34,SST4,NATL,SATL,TROP,SOI,Equatorial_SOI,CPOLR,Winds_Equator,Rain,Temperature,MPI,min_masl,vectors,Total_pob,cases,sir,excess
2007-9,27495-2007-9,9,27495009,274952007,27495,2007,9,19.51,23.99,25.9,28.16,27.9,23.2,27.06,0.3,-1.2,9.48,4.1,545.2875032,23.83179204,72.9,100,31.14942529,7806,0,0,0
2007-10,27495-2007-10,10,27495010,274952007,27495,2007,10,19.28,23.8,25.58,28.05,28.05,23.25,27.16,1.2,-1,12.59,3.2,395.0243584,23.12413908,72.9,100,31.14942529,7806,0,0,0
2007-11,27495-2007-11,11,27495011,274952007,27495,2007,11,19.72,23.66,25.4,27.57,27.43,23.94,27.19,1.4,-1.2,9.13,16.1,509.4024007,23.1711277,72.9,100,31.14942529,7806,0,0,0
2007-12,27495-2007-12,12,27495012,274952007,27495,2007,12,21.12,23.91,25.47,27.65,26.61,24.69,27.21,2.7,-2.1,20.63,16.5,387.7152736,22.87584171,72.9,100,31.14942529,7806,0,0,0
2008-1,27495-2008-1,13,27495013,274952008,27495,2008,1,24.26,24.32,24.97,26.78,25.89,25.61,27.2,2.9,-1.3,7.56,22,301.4904679,23.55116898,72.9,100,31.14942529,7898,1,1.658457848,1
2008-2,27495-2008-2,14,27495014,274952008,27495,2008,2,26.36,25.3,25.25,26.71,25.31,26.82,27.41,4.4,-1.3,26.74,23.6,350.732254,22.99152813,72.9,100,31.14942529,7898,0,0,0
2008-3,27495-2008-3,15,27495015,274952008,27495,2008,3,27.12,26.69,26.3,27.14,25.38,27.41,27.91,2.4,-1.3,18.03,15.5,315.5415939,23.59013582,72.9,100,31.14942529,7898,0,0,0
2008-4,27495-2008-4,16,27495016,274952008,27495,2008,4,26.05,27.28,26.95,27.57,25.61,27.36,28.22,1.1,-1.3,12.2,15.3,412.3963319,23.57525572,72.9,100,31.14942529,7898,1,1.47042262,1
2008-5,27495-2008-5,17,27495017,274952008,27495,2008,5,24.69,27.18,27.19,27.9,26.36,26.76,28.19,-0.1,-0.1,12.64,7.6,460.4718071,23.53750467,72.9,100,31.14942529,7898,1,1.084718465,1
2008-6,27495-2008-6,18,27495018,274952008,27495,2008,6,23.62,26.52,27.07,27.99,26.94,25.39,27.73,1,0,5.66,3.9,475.2097758,24.09658251,72.9,100,31.14942529,7898,1,1.973740469,1
2008-7,27495-2008-7,19,27495019,274952008,27495,2008,7,22.74,26.12,27.03,28.11,27.46,24.23,27.37,0.5,-0.3,7.5,-0.4,479.0826025,23.76957088,72.9,100,31.14942529,7898,0,0,0
2008-8,27495-2008-8,20,27495020,274952008,27495,2008,8,22.04,25.79,26.83,28.02,27.97,23.53,27.22,1.7,-0.6,4.44,-3,415.715832,23.50609757,72.9,100,31.14942529,7898,0,0,0
2008-9,27495-2008-9,21,27495021,274952008,27495,2008,9,21.7,25.35,26.52,28.09,28.64,23.19,27.31,2,-0.6,-1.88,-1.3,423.0296712,23.83084076,72.9,100,31.14942529,7898,0,0,0
2008-10,27495-2008-10,22,27495022,274952008,27495,2008,10,21.32,25.32,26.57,28.25,28.56,23.26,27.49,2.1,-0.4,8.04,1.1,422.4279415,23.50532755,72.9,100,31.14942529,7898,0,0,0
2008-11,27495-2008-11,23,27495023,274952008,27495,2008,11,21.63,25.15,26.47,28.17,27.88,23.95,27.58,2.2,-1.3,4.46,15.3,534.9082201,23.08193802,72.9,100,31.14942529,7898,0,0,0
2008-12,27495-2008-12,24,27495024,274952008,27495,2008,12,22.58,24.64,25.83,27.68,27,24.81,27.41,2.4,-1.4,18.49,21.8,401.5202412,23.17912234,72.9,100,31.14942529,7898,0,0,0
2009-1,27495-2009-1,25,27495025,274952009,27495,2009,1,24.36,25.32,25.76,27.38,26.05,25.72,27.43,1.8,-0.5,17.64,17.6,446.5384307,23.4293453,72.9,100,31.14942529,7996,3,4.248033204,1
2009-2,27495-2009-2,26,27495026,274952009,27495,2009,2,25.86,25.96,26.13,27.41,25.33,26.62,27.58,3.1,-1.8,13.58,20.9,347.7086084,23.46005194,72.9,100,31.14942529,7996,9,13.428713,1
2009-3,27495-2009-3,27,27495027,274952009,27495,2009,3,26.11,26.51,26.61,27.69,25.34,27.35,28.04,0.7,-0.7,9.07,16.7,236.8294661,23.30878992,72.9,100,31.14942529,7996,3,4.587872759,1
2009-4,27495-2009-4,28,27495028,274952009,27495,2009,4,26.07,27.53,27.65,28.3,25.83,27.26,28.47,1.3,-0.7,8.17,9.3,310.6535238,23.78170448,72.9,100,31.14942529,7996,3,4.559225938,1
2009-5,27495-2009-5,29,27495029,274952009,27495,2009,5,25.11,27.59,28.06,28.82,26.08,26.57,28.56,-0.2,-1.2,7.53,3.3,393.6739247,24.382343,72.9,100,31.14942529,7996,0,0,0
2009-6,27495-2009-6,30,27495030,274952009,27495,2009,6,23.9,27.28,28.13,28.96,26.57,25.28,28.25,0.2,0,0.78,0,370.4136933,24.28287429,72.9,100,31.14942529,7996,4,5.284263244,1
2009-7,27495-2009-7,31,27495031,274952009,27495,2009,7,22.82,26.66,27.83,29.06,27.35,23.83,27.71,0.4,-0.4,-11.85,2.8,416.4693164,24.58092015,72.9,100,31.14942529,7996,7,8.298147463,1
2009-8,27495-2009-8,32,27495032,274952009,27495,2009,8,21.66,26.05,27.59,29.17,27.79,23.11,27.45,-0.3,-0.8,-0.8,-5.7,475.4610256,24.49584858,72.9,100,31.14942529,7996,7,8.096354393,1
2009-9,27495-2009-9,33,27495033,274952009,27495,2009,9,21.21,25.83,27.48,29.04,28.24,23.1,27.45,0.5,-0.9,-5.88,3.9,342.7386219,24.51052343,72.9,100,31.14942529,7996,6,7.169605711,1
2009-10,27495-2009-10,34,27495034,274952009,27495,2009,10,21.12,25.84,27.69,29.54,28.19,23.62,27.77,-2,-0.1,-2.12,-4.2,348.5202944,23.98892576,72.9,100,31.14942529,7996,8,9.067030866,1
2009-11,27495-2009-11,35,27495035,274952009,27495,2009,11,21.87,26.27,28.25,29.84,27.73,24.16,28,-1,-1.2,-4.89,3.8,425.547884,23.99529749,72.9,100,31.14942529,7996,11,14.03291873,1
2009-12,27495-2009-12,36,27495036,274952009,27495,2009,12,23.46,26.67,28.33,29.62,26.92,25.26,28.09,-1.2,-0.1,-20.98,7.2,361.9564993,24.25593887,72.9,100,31.14942529,7996,4,5.81654584,1
2010-1,27495-2010-1,37,27495037,274952010,27495,2010,1,24.52,26.73,28.1,29.39,26.42,26.23,28.05,-1.8,0.4,-29.04,9.7,131.1057535,25.1131344,72.9,100,31.14942529,8093,16,16.31446129,1
2010-2,27495-2010-2,38,27495038,274952010,27495,2010,2,25.79,27.12,27.92,29.01,26.24,26.91,28.23,-2.4,0.7,-49,10,199.1642776,24.96141911,72.9,100,31.14942529,8093,7,5.543617655,1
2010-3,27495-2010-3,39,27495039,274952010,27495,2010,3,26.5,27.88,28.34,29.1,26.71,27.74,28.68,-1.1,0.4,-25.35,5.1,317.8067546,25.07854155,72.9,100,31.14942529,8093,21,14.80664813,1
2010-4,27495-2010-4,40,27495040,274952010,27495,2010,4,26.35,28.12,28.4,29.21,27.05,27.51,29.04,2,0.4,-7.86,5.3,411.9433519,24.82564786,72.9,100,31.14942529,8093,11,7.556577271,1
2010-5,27495-2010-5,41,27495041,274952010,27495,2010,5,24.75,27.13,27.77,29,27.52,26.64,28.78,1.5,-1.6,8.22,6.6,469.1985023,24.78323406,72.9,100,31.14942529,8093,7,4.561628854,1
2010-6,27495-2010-6,42,27495042,274952010,27495,2010,6,23.36,26.08,27.16,28.58,27.84,25.54,28.15,0.6,-0.2,13.51,1.4,455.4893158,24.02792304,72.9,100,31.14942529,8093,10,7.970569252,1
2010-7,27495-2010-7,43,27495043,274952010,27495,2010,7,20.76,25,26.38,28.13,28.2,24.05,27.47,3,-0.7,12.35,-0.3,455.5138572,23.937386,72.9,100,31.14942529,8093,7,6.697586098,1
2010-8,27495-2010-8,44,27495044,274952010,27495,2010,8,19.93,24.23,25.69,27.56,28.5,23.22,26.99,3,-1,11.42,0.2,529.1955015,24.00502229,72.9,100,31.14942529,8093,3,3.143796911,1
2010-9,27495-2010-9,45,27495045,274952010,27495,2010,9,19.23,24.07,25.46,27.2,28.7,23.06,26.95,3.7,-1.4,13.67,-4.4,358.563799,23.59302734,72.9,100,31.14942529,8093,2,2.775232024,1
2010-10,27495-2010-10,46,27495046,274952010,27495,2010,10,19.46,23.72,25.36,27.33,28.64,23.54,27.15,2.9,-1.9,12.4,10.2,476.7629129,23.38914431,72.9,100,31.14942529,8093,1,1.443403524,1
2010-11,27495-2010-11,47,27495047,274952010,27495,2010,11,20.3,23.95,25.38,27.24,28.1,24.09,27.27,2.1,-1.5,16.5,14.6,520.0011957,22.85818523,72.9,100,31.14942529,8093,5,8.354161272,1
2010-12,27495-2010-12,48,27495048,274952010,27495,2010,12,21.64,23.98,25.44,27.31,27.34,24.81,27.21,4.8,-3.3,23.56,22.5,559.2135602,22.94075284,72.9,100,31.14942529,8093,2,4.247937754,1
2011-1,27495-2011-1,49,27495049,274952011,27495,2011,1,23.89,24.4,25.09,27.04,26.69,25.72,27.14,3.8,-2.6,21.48,27.3,387.6087124,23.29157816,72.9,100,31.14942529,8187,0,0,0
2011-2,27495-2011-2,50,27495050,274952011,27495,2011,2,26.11,25.58,25.55,27.03,25.91,27,27.51,4.5,-2.1,29.91,24.3,235.6598427,23.46679134,72.9,100,31.14942529,8187,0,0,0
2011-3,27495-2011-3,51,27495051,274952011,27495,2011,3,26.1,26.37,26.4,27.73,25.97,27.52,27.96,4.2,-2,14.78,19.8,293.8849058,23.49426191,72.9,100,31.14942529,8187,0,0,0
2011-4,27495-2011-4,52,27495052,274952011,27495,2011,4,25.61,27.2,27.05,27.76,26.34,27.32,28.31,3.1,-0.8,9.9,17,425.9961369,23.50296231,72.9,100,31.14942529,8187,0,0,0
2011-5,27495-2011-5,53,27495053,274952011,27495,2011,5,24.78,26.94,27.49,28.37,26.75,26.21,28.25,0.6,-0.4,1.38,13.2,539.9515854,24.52513579,72.9,100,31.14942529,8187,0,0,0
2011-6,27495-2011-6,54,27495054,274952011,27495,2011,6,23.42,26.59,27.4,28.36,27.41,24.73,27.82,0.4,-0.9,-0.75,7.5,525.9630238,24.61804869,72.9,100,31.14942529,8187,0,0,0
2011-7,27495-2011-7,55,27495055,274952011,27495,2011,7,22.12,25.88,27.11,28.38,27.56,23.86,27.33,1.6,-1,-0.24,6.3,475.2604481,24.40221171,72.9,100,31.14942529,8187,0,0,0
2011-8,27495-2011-8,56,27495056,274952011,27495,2011,8,20.8,24.88,26.48,28.46,28.07,23,27.04,0.7,-0.8,4.74,-0.9,399.4734958,24.55582568,72.9,100,31.14942529,8187,0,0,0
2011-9,27495-2011-9,57,27495057,274952011,27495,2011,9,19.88,24.44,26.09,28.11,28.2,23.06,27,1.7,-0.4,5.43,1.2,394.7382994,24.36370191,72.9,100,31.14942529,8187,0,0,0
2011-10,27495-2011-10,58,27495058,274952011,27495,2011,10,19.95,24.35,26.06,27.99,28.1,23.39,27.21,1.2,-1.1,11.46,0.6,386.8761812,23.53263989,72.9,100,31.14942529,8187,0,0,0
2011-11,27495-2011-11,59,27495059,274952011,27495,2011,11,20.96,24.18,25.85,27.87,27.6,23.79,27.39,1.8,-1.5,10.11,10.5,417.5477661,23.51285138,72.9,100,31.14942529,8187,0,0,0
2011-12,27495-2011-12,60,27495060,274952011,27495,2011,12,22.18,24.35,25.66,27.44,26.8,23.96,27.26,4.1,-2.1,16.13,24.9,469.1208989,23.55720171,72.9,100,31.14942529,8187,0,0,0
2012-1,27495-2012-1,61,27495061,274952012,27495,2012,1,23.91,25.2,25.91,27.31,25.91,24.93,27.31,1.8,-1.6,23.07,25.9,373.1965084,23.46618823,72.9,100,31.14942529,8275,32,53.56139592,1
2012-2,27495-2012-2,62,27495062,274952012,27495,2012,2,25.95,26.13,26.18,27.47,25.48,25.65,27.55,0.8,-2.1,24.54,17.5,245.9234488,23.57977047,72.9,100,31.14942529,8275,1,1.70005463,1
2012-3,27495-2012-3,63,27495063,274952012,27495,2012,3,26.52,27.04,26.79,27.55,25.22,26.68,27.94,1.2,-1.7,10.88,19,177.8576872,24.3135236,72.9,100,31.14942529,8275,0,0,0
2012-4,27495-2012-4,64,27495064,274952012,27495,2012,4,26.55,27.49,27.29,27.98,25.77,26.39,28.42,-0.4,0,-0.32,11.1,447.8897439,24.20947791,72.9,100,31.14942529,8275,0,0,0
2012-5,27495-2012-5,65,27495065,274952012,27495,2012,5,25.42,27.26,27.69,28.37,26.28,25.84,28.4,0.1,-0.9,1.05,7.6,414.201616,24.31496485,72.9,100,31.14942529,8275,1,1.687360072,1
2012-6,27495-2012-6,66,27495066,274952012,27495,2012,6,24.49,27.19,27.95,28.5,26.83,24.38,27.94,-0.7,-0.5,2.42,3.7,343.8766373,25.04171602,72.9,100,31.14942529,8275,0,0,0
2012-7,27495-2012-7,67,27495067,274952012,27495,2012,7,22.13,26.47,27.57,28.54,27.37,23.43,27.44,-0.1,-1.1,-10.1,1.3,494.1297897,25.04997114,72.9,100,31.14942529,8275,0,0,0
2012-8,27495-2012-8,68,27495068,274952012,27495,2012,8,20.95,25.92,27.58,28.78,27.99,22.89,27.26,-0.3,0,-0.32,-6.1,396.0419127,24.5898267,72.9,100,31.14942529,8275,2,3.371828754,1
2012-9,27495-2012-9,69,27495069,274952012,27495,2012,9,21.13,25.41,27.2,28.8,28.5,22.76,27.34,0.4,-0.3,-4.54,2.4,297.6657198,24.81348318,72.9,100,31.14942529,8275,5,8.936502339,1
2012-10,27495-2012-10,70,27495070,274952012,27495,2012,10,20.42,25.11,27.13,29.03,28.3,22.96,27.53,0.5,-0.7,-3.33,0.8,361.3380411,24.24564446,72.9,100,31.14942529,8275,2,3.27715904,1
2012-11,27495-2012-11,71,27495071,274952012,27495,2012,11,21.52,25.44,27.32,29.04,28.06,23.62,27.78,0.4,-0.5,2.29,8.7,342.3674011,24.27130451,72.9,100,31.14942529,8275,1,1.644867813,1
2012-12,27495-2012-12,72,27495072,274952012,27495,2012,12,22.39,24.61,26.18,28.45,27.23,24.66,27.63,-1,-1.6,8.26,11.3,356.0403038,23.94748788,72.9,100,31.14942529,8275,0,0,0
2013-1,27495-2013-1,73,27495073,274952013,27495,2013,1,24.37,25,26.09,28.14,26.18,25.78,27.62,-0.1,-0.5,-0.54,21.3,188.1592606,24.38394287,72.9,100,31.14942529,8376,0,0,0
2013-2,27495-2013-2,74,27495074,274952013,27495,2013,2,25.98,25.83,26.25,28.19,25.75,26.45,27.86,-0.4,-1.5,8.74,14,236.4882324,23.36546194,72.9,100,31.14942529,8376,1,1.618620919,1
2013-3,27495-2013-3,75,27495075,274952013,27495,2013,3,26.11,27.2,27.02,27.74,26.15,26.99,28.23,2.5,-0.3,-0.84,16.3,273.7892262,24.13770145,72.9,100,31.14942529,8376,0,0,0
2013-4,27495-2013-4,76,27495076,274952013,27495,2013,4,24.65,27.59,27.92,28.36,26.31,26.88,28.59,0.4,-0.8,10.21,13,354.334938,24.46881806,72.9,100,31.14942529,8376,3,4.280401634,1
2013-5,27495-2013-5,77,27495077,274952013,27495,2013,5,23.24,26.52,27.58,28.57,26.7,26.17,28.33,1.3,-0.5,7.19,6.8,468.3598168,24.16360588,72.9,100,31.14942529,8376,1,1.421162959,1
2013-6,27495-2013-6,78,27495078,274952013,27495,2013,6,21.27,25.84,27.37,28.57,27.05,24.77,27.76,2,-2,4.09,4.1,462.5125748,24.83944953,72.9,100,31.14942529,8376,0,0,0
2013-7,27495-2013-7,79,27495079,274952013,27495,2013,7,20.02,25.3,27.04,28.61,27.3,23.62,27.28,1.3,-1.3,8.83,1.9,417.1850781,24.71593861,72.9,100,31.14942529,8376,0,0,0
2013-8,27495-2013-8,80,27495080,274952013,27495,2013,8,19.83,24.5,26.43,28.5,27.92,23.14,27.03,0.3,-0.6,9.28,-7.5,464.3396594,24.4004028,72.9,100,31.14942529,8376,1,2.666669488,1
2013-9,27495-2013-9,81,27495081,274952013,27495,2013,9,19.81,24.96,26.82,28.74,28.48,22.9,27.22,0.5,-1,4.75,0.3,382.9016684,24.49891193,72.9,100,31.14942529,8376,1,3.305785565,1
2013-10,27495-2013-10,82,27495082,274952013,27495,2013,10,20.2,25.04,26.62,28.8,28.4,23.22,27.47,-0.1,-0.2,2.46,3.2,367.9411522,24.10648543,72.9,100,31.14942529,8376,0,0,0
2013-11,27495-2013-11,83,27495083,274952013,27495,2013,11,20.98,24.97,26.73,28.81,27.61,23.63,27.69,1.2,-1.2,5.65,8,402.920402,23.81257474,72.9,100,31.14942529,8376,0,0,0
2013-12,27495-2013-12,84,27495084,274952013,27495,2013,12,22.83,25.29,26.47,28.15,26.76,24.57,27.61,0.1,-1.4,11.12,19.7,362.7416554,23.88475227,72.9,100,31.14942529,8376,0,0,0
2014-1,27495-2014-1,85,27495085,274952014,27495,2014,1,24.71,25.47,26.07,27.91,25.89,25.56,27.58,2.4,-0.2,10.72,20.2,224.9687585,24.06038013,72.9,100,31.14942529,8481,3,7.325780344,1
2014-2,27495-2014-2,86,27495086,274952014,27495,2014,2,25.18,25.63,25.89,27.93,25.37,26.66,27.67,0.1,-1,9.23,17.9,265.2116646,23.82995865,72.9,100,31.14942529,8481,5,13.46176646,1
2014-3,27495-2014-3,87,27495087,274952014,27495,2014,3,25.81,27.11,26.89,28.28,25.16,27.06,28.18,-1.5,0.1,-11.28,11.2,235.4597542,24.09502789,72.9,100,31.14942529,8481,10,22.08690404,1
2014-4,27495-2014-4,88,27495088,274952014,27495,2014,4,25.38,27.74,27.99,28.83,25.68,26.93,28.66,1.3,0,-13.42,7.5,359.5538913,24.93945564,72.9,100,31.14942529,8481,4,9.001630975,1
2014-5,27495-2014-5,89,27495089,274952014,27495,2014,5,25.18,27.8,28.33,29.27,26.12,26.32,28.74,0.9,0,-1.54,1.1,654.3707164,24.80667905,72.9,100,31.14942529,8481,34,75.75357705,1
2014-6,27495-2014-6,90,27495090,274952014,27495,2014,6,24.39,27.58,28.18,29.07,26.51,25.22,28.32,0.3,-1.3,-9.91,3.1,573.4486819,25.5103057,72.9,100,31.14942529,8481,30,67.04872696,1
2014-7,27495-2014-7,91,27495091,274952014,27495,2014,7,23.19,26.35,27.27,28.83,26.96,23.72,27.61,-0.3,-0.2,0.6,-1.5,451.1843993,25.71624814,72.9,100,31.14942529,8481,24,55.04071533,1
2014-8,27495-2014-8,92,27495092,274952014,27495,2014,8,21.88,25.54,26.89,28.97,27.61,22.97,27.36,-1.2,0.3,2.1,-8.2,405.1119334,24.90073117,72.9,100,31.14942529,8481,10,26.12392506,1
2014-9,27495-2014-9,93,27495093,274952014,27495,2014,9,21.32,25.35,27.07,29.21,28.19,23,27.38,-1.2,0.1,-2.86,-3.5,436.5648872,24.73525898,72.9,100,31.14942529,8481,13,39.89158777,1
2014-10,27495-2014-10,94,27495094,274952014,27495,2014,10,21.26,25.71,27.2,29.15,28.34,23.34,27.7,-1,-0.2,0.69,0.7,454.4979421,24.34517468,72.9,100,31.14942529,8481,21,60.7400287,1
2014-11,27495-2014-11,95,27495095,274952014,27495,2014,11,22.36,26.08,27.57,29.4,27.63,23.44,27.95,-1.5,-0.2,4.98,2.3,430.348775,24.05248647,72.9,100,31.14942529,8481,8,24.76317009,1
2014-12,27495-2014-12,96,27495096,274952014,27495,2014,12,22.73,26.03,27.28,29.2,26.89,24.25,27.9,-0.9,-0.7,2.2,9.8,395.1754568,24.32679054,72.9,100,31.14942529,8481,18,68.83149272,1
2015-1,27495-2015-1,97,27495097,274952015,27495,2015,1,24.58,26.21,27.07,28.92,26.03,25.81,27.83,-1.4,0.6,8.96,11.8,347.8582993,24.99879324,72.9,100,31.14942529,8576,56,159.6953616,1
2015-2,27495-2015-2,98,27495098,274952015,27495,2015,2,25.53,26.75,27.48,29.06,25.74,26.75,28.04,0.4,0.6,6.07,18.2,289.8501561,25.00400209,72.9,100,31.14942529,8576,44,124.1821848,1
2015-3,27495-2015-3,99,27495099,274952015,27495,2015,3,26.73,27.29,27.68,29.17,25.58,27.02,28.39,-1.2,1.5,-18.82,15.3,198.0520234,25.13333615,72.9,100,31.14942529,8576,43,112.5357329,1
2015-4,27495-2015-4,100,27495100,274952015,27495,2015,4,26.69,28.33,28.63,29.62,25.54,27.08,28.93,-0.1,0.4,-15.98,2.9,336.439491,25.63489915,72.9,100,31.14942529,8576,11,29.99886275,1
2015-5,27495-2015-5,101,27495101,274952015,27495,2015,5,25.95,28.07,28.71,29.68,25.98,26.25,28.89,-1.2,1.1,-14.19,-2.5,395.7651491,25.83531766,72.9,100,31.14942529,8576,15,34.30631485,1
2015-6,27495-2015-6,102,27495102,274952015,27495,2015,6,25.09,27.9,28.73,29.74,26.28,24.91,28.43,-0.9,0.2,-26.82,0.1,464.3510192,25.96449277,72.9,100,31.14942529,8576,5,12.00048864,1
2015-7,27495-2015-7,103,27495103,274952015,27495,2015,7,24.31,27.58,28.56,29.68,26.93,23.59,27.98,-1.9,0.7,-17.18,-5,390.2005629,25.70840287,72.9,100,31.14942529,8576,38,58.01533409,1
2015-8,27495-2015-8,104,27495104,274952015,27495,2015,8,22.66,27.06,28.55,29.42,27.67,22.74,27.69,-2.4,0.7,-26.42,-4.9,422.0222712,25.7492804,72.9,100,31.14942529,8576,42,58.84309494,1
2015-9,27495-2015-9,105,27495105,274952015,27495,2015,9,22.84,27.1,28.55,29.46,28.5,22.76,27.83,-2.7,0.7,-27.69,-7.3,452.8858137,25.83096323,72.9,100,31.14942529,8576,50,77.1460107,1
2015-10,27495-2015-10,106,27495106,274952015,27495,2015,10,23.07,27.46,28.98,29.63,28.62,23.3,28.15,-2.8,1.6,-29.91,-6.7,400.8501651,25.59990603,72.9,100,31.14942529,8576,22,30.86855489,1
2015-11,27495-2015-11,107,27495107,274952015,27495,2015,11,23.67,27.9,29.54,30.22,27.85,24.13,28.52,-0.8,0,-30.81,-0.4,293.1107151,25.20304111,72.9,100,31.14942529,8576,18,28.77025289,1
2015-12,27495-2015-12,108,27495108,274952015,27495,2015,12,24.94,27.84,29.03,29.84,26.8,25.25,28.57,-0.9,1.1,-49.94,6.1,253.9332749,26.26190453,72.9,100,31.14942529,8576,8,13.41543837,1
2016-1,27495-2016-1,109,27495109,274952016,27495,2016,1,25.72,28.16,29.04,29.49,26.15,26.32,28.62,-3.6,1.6,-50.97,6,175.5934693,26.24433446,72.9,100,31.14942529,8668,33,43.52579155,1
2016-2,27495-2016-2,110,27495110,274952016,27495,2016,2,27.1,28.31,28.97,29.47,25.71,27.12,28.6,-3.2,1.1,-48.45,9,132.9796194,25.75153991,72.9,100,31.14942529,8668,89,105.4933797,1
2016-3,27495-2016-3,111,27495111,274952016,27495,2016,3,27.72,28.69,28.85,29.42,25.91,27.49,29.04,-0.1,1.3,-28.66,7.8,148.1054815,25.55094046,72.9,100,31.14942529,8668,105,113.7757179,1
2016-4,27495-2016-4,112,27495112,274952016,27495,2016,4,26.18,28.27,28.79,29.26,26.17,27.2,29.18,-2,0.5,-17.02,2.5,382.2188688,25.55356449,72.9,100,31.14942529,8668,118,121.6694413,1
2016-5,27495-2016-5,113,27495113,274952016,27495,2016,5,25.06,27.18,28.15,29.35,26.79,26.32,28.91,0.7,0,-3.7,1.4,432.3553144,25.60794117,72.9,100,31.14942529,8668,149,165.9125315,1
2016-6,27495-2016-6,114,27495114,274952016,27495,2016,6,23.54,26.62,27.73,29.26,27.08,25.42,28.34,1.1,0.6,1.34,0,449.9527047,25.34746124,72.9,100,31.14942529,8668,236,306.4377585,1
2016-7,27495-2016-7,115,27495115,274952016,27495,2016,7,22.22,25.41,26.88,28.94,27.62,24.3,27.71,0.7,-0.4,8.68,-1.4,459.038819,24.81992932,72.9,100,31.14942529,8668,232,317.1641814,1
2016-8,27495-2016-8,116,27495116,274952016,27495,2016,8,21.26,24.79,26.41,28.69,28.23,23.55,27.4,1.2,-1,10.66,0.6,443.0340156,25.16712901,72.9,100,31.14942529,8668,89,142.4132925,1
2016-9,27495-2016-9,117,27495117,274952016,27495,2016,9,21.17,24.91,26.34,28.51,28.49,23.28,27.42,2,-0.8,11.3,-0.7,410.3882652,24.97564481,72.9,100,31.14942529,8668,39,78.57912252,1
2016-10,27495-2016-10,118,27495118,274952016,27495,2016,10,21.35,24.61,26.07,28.28,28.45,23.59,27.59,-0.4,-1,14.06,1.7,416.3522026,24.3609116,72.9,100,31.14942529,8668,21,39.83902307,1
2016-11,27495-2016-11,119,27495119,274952016,27495,2016,11,21.88,24.69,26.18,28.27,28.05,24.19,27.73,-0.2,-0.8,16.57,12.9,413.1694855,24.30738868,72.9,100,31.14942529,8668,37,73.64928237,1
2016-12,27495-2016-12,120,27495120,274952016,27495,2016,12,23.26,24.98,26.31,28.38,27.35,25.2,27.83,0.5,-1.2,15.4,13.1,471.0332116,24.3445289,72.9,100,31.14942529,8668,14,33.83752191,1
2017-1,27495-2017-1,121,27495121,274952017,27495,2017,1,25.58,25.64,26.3,28.15,26.32,25.97,27.82,0.3,-1.2,15.35,16.9,227.5399453,24.78935006,72.9,100,31.14942529,8775,13,25.4707642,1
2017-2,27495-2017-2,122,27495122,274952017,27495,2017,2,27.24,26.91,26.83,28.01,25.85,26.51,28.06,-0.1,-0.1,23.95,13.2,237.3970739,25.33869996,72.9,100,31.14942529,8775,14,33.51233923,1
2017-3,27495-2017-3,123,27495123,274952017,27495,2017,3,28.43,27.66,27.44,28.17,25.69,27.1,28.53,1.5,-0.2,17.23,14.2,388.5090918,25.11274636,72.9,100,31.14942529,8775,21,42.77301246,1
2017-4,27495-2017-4,124,27495124,274952017,27495,2017,4,26.5,28.13,28.17,28.62,26.13,27.2,28.89,-0.3,0.6,1.22,5.9,379.6835396,25.41493827,72.9,100,31.14942529,8775,8,16.77972484,1
2017-5,27495-2017-5,125,27495125,274952017,27495,2017,5,24.96,27.59,28.3,28.98,26.79,26.47,28.78,0.4,-0.1,0.13,3.3,479.4922777,25.16097162,72.9,100,31.14942529,8775,12,23.23212466,1
2017-6,27495-2017-6,126,27495126,274952017,27495,2017,6,23.15,26.71,28.1,29.28,27.27,25.26,28.22,-0.7,0.5,5.2,-0.3,444.8169429,24.97961162,72.9,100,31.14942529,8775,25,42.89032989,1
2017-7,27495-2017-7,127,27495127,274952017,27495,2017,7,21.52,26.02,27.58,29.02,27.84,23.92,27.71,1.3,0.5,-5.39,-1.2,527.4015253,25.17940819,72.9,100,31.14942529,8775,30,50.97208276,1
2017-8,27495-2017-8,128,27495128,274952017,27495,2017,8,20.58,25.23,26.85,28.78,28.25,23.48,27.46,0.9,-0.5,1.74,-4.2,448.9966509,25.15126092,72.9,100,31.14942529,8775,20,39.40995862,1
2017-9,27495-2017-9,129,27495129,274952017,27495,2017,9,19.87,24.5,26.44,28.59,28.42,23.26,27.34,1,-0.1,9.9,-4.6,421.3825081,25.06258263,72.9,100,31.14942529,8775,21,46.37074992,1
2017-10,27495-2017-10,130,27495130,274952017,27495,2017,10,19.8,24.69,26.4,28.56,28.13,23.5,27.59,1.5,-1.2,6.98,6.5,414.9218437,24.66833103,72.9,100,31.14942529,8775,26,61.62105885,1
2017-11,27495-2017-11,131,27495131,274952017,27495,2017,11,20.5,24.25,25.91,28.32,27.79,24,27.66,1.5,-2.3,12.54,13.2,439.8945995,24.12363888,72.9,100,31.14942529,8775,117,288.6447276,1
2017-12,27495-2017-12,132,27495132,274952017,27495,2017,12,21.62,24.12,25.72,28.06,27.27,24.54,27.48,-0.2,-1.1,16.99,14.6,395.6877643,24.37289285,72.9,100,31.14942529,8775,55,151.354241,1
